JUKE BAR,10003,American ,2122287464
PIG & KHAO,10002,Thai,2129298845
CAFE BOULIS,11106,Café/Coffee/Tea,7188061014
AIR INDIA LOUNGE,11430,Indian,7187514040
B AND B RESTAURANT,10001,African,6464298174
METROSTAR CAFE,11201,American ,7188525894
CAMPAGNA QUATTRO GATTI,10028,Italian,2125701073
EMPIRE CHINESE RESTAURANT,11372,Chinese,7183353388
ELREY,10002,Café/Coffee/Tea,9176573942
EMPIRE CHINESE RESTAURANT,11372,Chinese,7183353388
UNIVERSITY PIZZA,10453,Pizza,7187319364
KENNEDY FRIED CHICKEN,11224,American ,3475876126
TICK TOCK DINER,10001,American ,2122688444
SKINNYPIZZA,10280,Pizza/Italian,7187786392
EL ACATLAN MEXICAN RESTAURANT,10462,Tex-Mex,7182392228
OTARIAN,10019,Vegetarian,2124893270
MARIOS PIZZERIA & CAFFE,11373,Pizza/Italian,7182056860
CHANGLE XIN FAN ZHUANG,10002,Chinese,2122192228
JOHNNY'S RESTAURANT BAR & LOUNGE,11417,Caribbean,7188353035
TORINO PIZZA,10304,Pizza/Italian,7183513100
NAM CAFE,10013,Asian,2122671777
MCDONALD'S,11354,Hamburgers,7189391881
Kennedy fried Chicken & Pizza,11413,Chicken,7184819500
CROWN PALACE,10302,Chinese,7188767888
15 FLAVORS,10465,"Ice Cream, Gelato, Yogurt, Ices",6464684125
SAZON,10013,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2124061900
SAZON,10013,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2124061900
CROWN FRIED CHICKEN,11385,Chicken,7183862089
DUNKIN' DONUTS,11103,Donuts,7187217888
BRICKLANE CURRY HOUSE,10128,Indian,2123398353
C & Y NOODLE (store#24 E),11355,Chinese,7188388835
C & Y NOODLE (store#24 E),11355,Chinese,7188388835
RYAN'S DAUGHTER CAFE,10028,Irish,2126282613
MARIELLA PIZZA,10021,Pizza,2122492065
MCDONALD'S,10009,Hamburgers,2124779171
FOUTA FOOD,10472,African,7187921700
RICHI RICH PALACE,11418,Indian,9177094663
FOOD PASSION PARK AVE,10128,American ,2127225777
"NORMA'S, BURGER JOINT",10019,American ,2127087460
FOUTA FOOD,10472,African,7187921700
GIOVANNI'S ITALIAN PIZZERIA,10025,Pizza,2126637000
PERFECTO PIZZERIA,10025,Pizza/Italian,2127216130
SAZON,10013,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2124061900
LAS DELICIAS DE LA CASA COLOMBIANA,11369,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186722819
PERFECTO PIZZERIA,10025,Pizza/Italian,2127216130
"NORMA'S, BURGER JOINT",10019,American ,2127087460
SZE'S GARDEN,11385,Chinese,7183869741
SZE'S GARDEN,11385,Chinese,7183869741
CLARKSON,10014,American ,2126752474
PERFECTO PIZZERIA,10025,Pizza/Italian,2127216130
PERFECTO PIZZERIA,10025,Pizza/Italian,2127216130
PERFECTO PIZZERIA,10025,Pizza/Italian,2127216130
ABALEH,10028,Mediterranean,2127721611
ABALEH,10028,Mediterranean,2127721611
MARIOS PIZZERIA & CAFFE,11373,Pizza/Italian,7182056860
TICK TOCK DINER,10001,American ,2122688444
PARK AVENUE TAVERN,10016,American ,2128674484
USA DINER,11422,American ,7189497933
PERFECTO PIZZERIA,10025,Pizza/Italian,2127216130
PRET A MANGER,10022,Sandwiches,2122074101
8 DRAGON & PHOENIX CHINESE RESTAURANT,11105,Chinese,7185452228
"NORMA'S, BURGER JOINT",10019,American ,2127087460
RUSSO'S BAKERY,11385,Bakery,7183662700
SAZON,10013,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2124061900
C & Y NOODLE (store#24 E),11355,Chinese,7188388835
NEW WIN SHING,11103,Chinese,7189569688
NEW WIN SHING,11103,Chinese,7189569688
MURALS ON 54/RANDOLPHS'S,10019,American ,2122477000
JACK DEMSEY'S PUB,10001,Irish,2126299899
C & Y NOODLE (store#24 E),11355,Chinese,7188388835
BREAD & COMPANY,10017,American ,2128888808
SPICE SYMPHONY,10016,Indian,2125457742
PALATES,11237,American ,7184838225
CROWN FRIED CHICKEN & PIZZA,11221,American ,7185522909
EUROPA CAFE,10036,CafÃ©/Coffee/Tea,2125757272
SCIENCE CAFE (QUEENSBOROUGH  COMMUNITY COLLEGE),11364,American ,7182815125
VIVA EMPANADAS,11414,Mexican,7183227460
BLACK SEED BAGELS,10280,Bagels/Pretzels,2127860402
15 FLAVORS,10465,"Ice Cream, Gelato, Yogurt, Ices",6464684125
Salad Garden Cafe,11210,Pizza,7186761555
SWEET CHICK,11249,American ,3477254793
THE KATI ROLL COMPANY,10018,Indian,2127304280
HUDSON DINER,10014,American ,2126279191
COLUMBUS GOURMET FOOD,10023,American ,2127217800
SCIENCE CAFE (QUEENSBOROUGH  COMMUNITY COLLEGE),11364,American ,7182815125
Kennedy fried Chicken & Pizza,11413,Chicken,7184819500
Kennedy fried Chicken & Pizza,11413,Chicken,7184819500
CHANGLE XIN FAN ZHUANG,10002,Chinese,2122192228
EL TIPICO,11207,Spanish,7182772560
CHANGLE XIN FAN ZHUANG,10002,Chinese,2122192228
99 CENT FRESH PIZZA,10003,Pizza,2129673310
COLUMBUS GOURMET FOOD,10023,American ,2127217800
VIVA BUBBLE TEA,10003,Creole,2127778988
GREAT BURRITO,10011,Mexican,2122430022
CHANGLE XIN FAN ZHUANG,10002,Chinese,2122192228
EAST BROADWAY PIZZA & FRIED CHICKEN RESTAURANT,11221,Spanish,7185744170
HENRICA'S RESTAURANT,11422,Caribbean,7185277355
YANKEE JZ PIZZA,10472,Pizza,7183284349
MURALS ON 54/RANDOLPHS'S,10019,American ,2122477000
The Wicked Wolf,10465,Irish,7188294400
Ambrosino's II,10309,Pizza,6466200319
CAFE CON PAN BAKERY II,10302,Bakery,7184424028
PALATES,11237,American ,7184838225
THREE DECKER RESTAURANT,10128,American ,2122899936
SCIENCE CAFE (QUEENSBOROUGH  COMMUNITY COLLEGE),11364,American ,7182815125
CROWN FRIED CHICKEN,11385,Chicken,7183862089
DUE FRATELLI PIZZERIA,11375,Pizza,7189977111
LAN SHENG RESTAURANT SZECHUAN FOOD ,10018,Chinese,3476015675
DUE FRATELLI PIZZERIA,11375,Pizza,7189977111
M2M MART,10025,Asian,2122804600
HAGANE HIBACHI & JAPANESE GRILL,11414,Japanese,7188358385
KINFOLK STUDIOS,11249,Scandinavian,3477992946
AMBY'S RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188130707
MARIOS PIZZERIA & CAFFE,11373,Pizza/Italian,7182056860
LATTANZI,10036,Italian,2123150980
JUST COMBO,11105,Mediterranean,7186066066
HENRICA'S RESTAURANT,11422,Caribbean,7185277355
COLUMBUS GOURMET FOOD,10023,American ,2127217800
NEW MAN DO CHINESE RESTAURANT,11210,Chinese,7188591726
CAFE CON PAN BAKERY II,10302,Bakery,7184424028
ZISLICK,11219,"Ice Cream, Gelato, Yogurt, Ices",3473356815
MUSTANG CAFE,10018,American ,2123545522
CABO RESTAURANT,10465,Mexican,7188630099
STICKY RICE,10002,Thai,2122748208
IZALCO RESTAURANT,11377,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7185338373
JOHNNY'S RESTAURANT BAR & LOUNGE,11417,Caribbean,7188353035
CHICK-N-RIBS,10462,Chicken,7184092441
SUBWAY,10014,Sandwiches,2122061570
MUSTANG CAFE,10018,American ,2123545522
GROUP M,10018,American ,2122977112
LOS TOLDOS RESTAURANT,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7185657540
GOLDEN EAGLE II,10462,American ,7188229433
BANGKOK 2 THAI,10010,Thai,2124734480
PAUL WEISS RIFKIN WHARTON,10019,American ,2123732423
MCDONALDS,10027,American ,2128642124
MURALS ON 54/RANDOLPHS'S,10019,American ,2122477000
LOS TOLDOS RESTAURANT,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7185657540
LOS TOLDOS RESTAURANT,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7185657540
MADDY'S,11221,Pizza,7186221508
EUROPA CAFE,10036,CafÃ©/Coffee/Tea,2125757272
8 DRAGON & PHOENIX CHINESE RESTAURANT,11105,Chinese,7185452228
DUNKIN' DONUTS,11237,Donuts,7184180733
BARCLAYS CAPITAL EXECUTIVE DINING ROOM,10019,American ,2125262159
TABATA NOODLE RESTAURANT,10018,Asian,2122907681
LOS TOLDOS RESTAURANT,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7185657540
KENNEDY'S CHICKEN & SANDWICHS,10459,Chicken,3472705804
EL PASO RESTAURANTE MEXICANO,10029,Mexican,2128319831
DUE FRATELLI PIZZA,11221,Pizza,3477709222
PALATES,11237,American ,7184838225
LAS DELICIAS DE LA CASA COLOMBIANA,11369,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186722819
DIGBY'S,10103,American ,2129777272
LUPITA'S MEXICAN FOOD,10458,Tex-Mex,7187334870
JAMAICA BREEZE RESTAURANT,11413,Caribbean,3478948049
THE CANTINE,11215,Café/Coffee/Tea,9175737765
MCDONALDS,10027,American ,2128642124
GAIA ITALIAN CAFE,10002,Italian,6463503977
M2M MART,10025,Asian,2122804600
GAIA ITALIAN CAFE,10002,Italian,6463503977
XI'AN FAMOUS FOODS,10036,Chinese,3474722815
LOS TOLDOS RESTAURANT,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7185657540
JAMAICA BREEZE RESTAURANT,11413,Caribbean,3478948049
HAGANE HIBACHI & JAPANESE GRILL,11414,Japanese,7188358385
A SPICE LANE,10003,Indian,2126736867
SZE'S GARDEN,11385,Chinese,7183869741
GINGER SUSHI,11209,Japanese,7188338818
EL ACATLAN MEXICAN RESTAURANT,10462,Tex-Mex,7182392228
CROWN FRIED CHICKEN & PIZZA,11221,American ,7185522909
AMBY'S RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188130707
MARIOS PIZZERIA & CAFFE,11373,Pizza/Italian,7182056860
RASHEL CROWN FRIED CHICKEN,11210,Chicken,3474137007
MARIOS PIZZERIA & CAFFE,11373,Pizza/Italian,7182056860
KNISH NOSH (CONSERVATORY WATER),10021,American ,3475270881
ACCRA RESTAURANT,10453,African,7185848500
COLOMBUS AVE DELI & COFE,10024,Delicatessen,2127219040
MARIOS PIZZERIA & CAFFE,11373,Pizza/Italian,7182056860
MARIOS PIZZERIA & CAFFE,11373,Pizza/Italian,7182056860
SAZON,10013,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2124061900
OTTO ENOTECA PIZZERIA,10003,Pizza/Italian,2129959559
MARIOS PIZZERIA & CAFFE,11373,Pizza/Italian,7182056860
Kennedy fried Chicken & Pizza,11413,Chicken,7184819500
BELMORA PIZZA & RESTAURANT,10022,Pizza,2129352080
"DUNKIN' DONUTS, BASKIN ROBBINS",11417,American ,7188430400
"DUNKIN' DONUTS, BASKIN ROBBINS",11417,American ,7188430400
GROUP M,10018,American ,2122977112
TABATA NOODLE RESTAURANT,10018,Asian,2122907681
TABATA NOODLE RESTAURANT,10018,Asian,2122907681
99 CENT FRESH PIZZA,10003,Pizza,2129673310
CHICK-N-RIBS,10462,Chicken,7184092441
USA DINER,11422,American ,7189497933
BABY BO'S BURRITOS,10016,Tex-Mex,2127792656
900 PARK,10462,Italian,7188923830
LAN SHENG RESTAURANT SZECHUAN FOOD ,10018,Chinese,3476015675
VILLA ERASAMO,11379,Italian,7188948191
LAN SHENG RESTAURANT SZECHUAN FOOD ,10018,Chinese,3476015675
MARIOS PIZZERIA & CAFFE,11373,Pizza/Italian,7182056860
THIRD AVE CAR WASH & DELICATESSEN,10456,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186187393
THIRD AVE CAR WASH & DELICATESSEN,10456,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186187393
EL PASO RESTAURANTE MEXICANO,10029,Mexican,2128319831
PAUL WEISS RIFKIN WHARTON,10019,American ,2123732423
U WAY,10011,American ,2129891313
XI'AN FAMOUS FOODS,10036,Chinese,3474722815
ACCRA RESTAURANT,10453,African,7185848500
KENNEDY'S CHICKEN & SANDWICHS,10459,Chicken,3472705804
PIO PIO EXPRESS,10128,Peruvian,2124265800
LAS DELICIAS DE LA CASA COLOMBIANA,11369,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186722819
BOUNCE,10010,American ,2126758007
MCDONALD'S,11354,Hamburgers,7189391881
JUST COMBO,11105,Mediterranean,7186066066
MURALS ON 54/RANDOLPHS'S,10019,American ,2122477000
THIRD AVE CAR WASH & DELICATESSEN,10456,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186187393
JUST COMBO,11105,Mediterranean,7186066066
EUROPA CAFE,10019,Sandwiches/Salads/Mixed Buffet,2125810152
JOHNNY'S RESTAURANT BAR & LOUNGE,11417,Caribbean,7188353035
CHINESE FAST WOK,10011,Chinese,2126456888
K-BAP,10019,Korean,9176393814
TERRA,10013,Italian,2126250900
TERRA,10013,Italian,2126250900
EUROPA CAFE,10019,Sandwiches/Salads/Mixed Buffet,2125810152
SAZON,10013,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2124061900
MADDY'S,11221,Pizza,7186221508
ALLEN RESTAURANT,10474,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188617564
CHINESE FAST WOK,10011,Chinese,2126456888
SOPHIE'S RESTAURANT,10017,Spanish,2129223576
SAZON,10013,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2124061900
OTARIAN,10019,Vegetarian,2124893270
LUCKY STAR KITCHEN,11102,Chinese,7187772200
CLARKSON,10014,American ,2126752474
AMBY'S RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188130707
AMBY'S RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188130707
SPICE SYMPHONY,10016,Indian,2125457742
AYURVEDA CAFE,10025,Indian,2129322400
NEW MAN DO CHINESE RESTAURANT,11210,Chinese,7188591726
WAH SING RESTURANT,11233,Chinese,7183426103
SUPER JUICE,10458,Salads,6464109364
WAH SING RESTURANT,11233,Chinese,7183426103
MIZU SUSHI,11249,Japanese,7187826666
MIZU SUSHI,11249,Japanese,7187826666
JACK DEMSEY'S PUB,10001,Irish,2126299899
SAI'S CAFE,11219,Chinese,6463611524
A SPICE LANE,10003,Indian,2126736867
K-BAP,10019,Korean,9176393814
SUPER JUICE,10458,Salads,6464109364
DUE FRATELLI PIZZA,11221,Pizza,3477709222
MCDONALD'S,10009,Hamburgers,2124779171
HAGANE HIBACHI & JAPANESE GRILL,11414,Japanese,7188358385
SALVATION TACO,10016,Mexican,2128655800
BREAD & COMPANY,10017,American ,2128888808
INDIAN CLOVE,10304,Indian,7184425100
TERRA,10013,Italian,2126250900
ECUAPOLLOS BA RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7185735276
SOPHIE'S RESTAURANT,10017,Spanish,2129223576
LIBERATO RESTAURANT,10453,Spanish,7187166200
PARK AVENUE TAVERN,10016,American ,2128674484
MARIELLA PIZZA,10021,Pizza,2122492065
BAR 13,10003,American ,2129796677
THE KATI ROLL COMPANY,10018,Indian,2127304280
THE KATI ROLL COMPANY,10018,Indian,2127304280
DUE FRATELLI PIZZA,11221,Pizza,3477709222
PIO PIO EXPRESS,10128,Peruvian,2124265800
CAFE OLYMPIA,10017,American ,2128838383
USA DINER,11422,American ,7189497933
ECUAPOLLOS BA RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7185735276
YANKEE JZ PIZZA,10472,Pizza,7183284349
PIO PIO EXPRESS,10128,Peruvian,2124265800
B'KLYN'S PIZZA JOINT,11228,Pizza/Italian,7188371084
INDIAN CLOVE,10304,Indian,7184425100
CLARKSON,10014,American ,2126752474
ROGNER CAFE & LOUNGE,11385,American ,7186280275
CAFE OLYMPIA,10017,American ,2128838383
USA DINER,11422,American ,7189497933
BABY BO'S BURRITOS,10016,Tex-Mex,2127792656
DUE FRATELLI PIZZERIA,11375,Pizza,7189977111
RYAN'S DAUGHTER CAFE,10028,Irish,2126282613
SAI'S CAFE,11219,Chinese,6463611524
CLARKSON,10014,American ,2126752474
SUBWAY,10028,Sandwiches,2127376500
VIVA BUBBLE TEA,10003,Creole,2127778988
M2M MART,10025,Asian,2122804600
SCIENCE CAFE (QUEENSBOROUGH  COMMUNITY COLLEGE),11364,American ,7182815125
C & Y NOODLE (store#24 E),11355,Chinese,7188388835
MUSTANG CAFE,10018,American ,2123545522
MUSTANG CAFE,10018,American ,2123545522
C & Y NOODLE (store#24 E),11355,Chinese,7188388835
EL PASO RESTAURANTE MEXICANO,10029,Mexican,2128319831
METROPOLITAN MUSEUM ROOF TOP GARDEN CAFE,10028,American ,2123965612
KNISH NOSH (CONSERVATORY WATER),10021,American ,3475270881
OTARIAN,10019,Vegetarian,2124893270
EL PASO RESTAURANTE MEXICANO,10029,Mexican,2128319831
THE KATI ROLL COMPANY,10018,Indian,2127304280
SPICE SYMPHONY,10016,Indian,2125457742
THE KATI ROLL COMPANY,10018,Indian,2127304280
CROWN FRIED CHICKEN,11385,Chicken,7183862089
KAMBI RAMEN,10003,Japanese,2122281366
EUROPA CAFE,10019,Sandwiches/Salads/Mixed Buffet,2125810152
MCDONALD'S,11354,Hamburgers,7189391881
LUCKY STAR KITCHEN,11102,Chinese,7187772200
HUDSON DINER,10014,American ,2126279191
MCDONALD'S,11354,Hamburgers,7189391881
SUPER JUICE,10458,Salads,6464109364
SUBWAY,10019,Sandwiches,2125414719
JAMAICA BREEZE RESTAURANT,11413,Caribbean,3478948049
FOUTA FOOD,10472,African,7187921700
MIZU SUSHI,11249,Japanese,7187826666
900 PARK,10462,Italian,7188923830
PAUL WEISS RIFKIN WHARTON,10019,American ,2123732423
HUDSON DINER,10014,American ,2126279191
JOHNNY'S RESTAURANT BAR & LOUNGE,11417,Caribbean,7188353035
HUDSON DINER,10014,American ,2126279191
TORINO PIZZA,10304,Pizza/Italian,7183513100
USA DINER,11422,American ,7189497933
JAMAICA BREEZE RESTAURANT,11413,Caribbean,3478948049
USA DINER,11422,American ,7189497933
UNIVERSITY PIZZA,10453,Pizza,7187319364
JIA XIANG BAKERY,11220,Chinese,6462707272
JIA XIANG BAKERY,11220,Chinese,6462707272
RYAN'S DAUGHTER CAFE,10028,Irish,2126282613
MILLION DELI,10028,Delicatessen,2125357800
STICKY RICE,10002,Thai,2122748208
SWEET CHICK,11249,American ,3477254793
ALLEN RESTAURANT,10474,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188617564
KNISH NOSH (CONSERVATORY WATER),10021,American ,3475270881
THREE DECKER RESTAURANT,10128,American ,2122899936
SALVATION TACO,10016,Mexican,2128655800
NEW YUN WAH RESTAURANT,11428,Chinese,7187767817
THREE DECKER RESTAURANT,10128,American ,2122899936
PAUL WEISS RIFKIN WHARTON,10019,American ,2123732423
USA DINER,11422,American ,7189497933
SOOKK THAI RESTAURANT,10025,Thai,2128700253
SOOKK THAI RESTAURANT,10025,Thai,2128700253
MIZU SUSHI,11249,Japanese,7187826666
TRADER'S EXPRESS DELI,10004,American ,2124820620
PIO PIO EXPRESS,10128,Peruvian,2124265800
AMBY'S RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188130707
U WAY,10011,American ,2129891313
SALVATION TACO,10016,Mexican,2128655800
DE MOLE,11377,Mexican,7183922161
DE MOLE,11377,Mexican,7183922161
DE MOLE,11377,Mexican,7183922161
JAMAICA BREEZE RESTAURANT,11413,Caribbean,3478948049
MOLLY PITCHERS ALE HOUSE,10028,American ,2122493068
GINGER SUSHI,11209,Japanese,7188338818
CROWN FRIED CHICKEN,11385,Chicken,7183862089
THE MEATBALL SHOP,11249,American ,9176408008
B'KLYN'S PIZZA JOINT,11228,Pizza/Italian,7188371084
MOLLY PITCHERS ALE HOUSE,10028,American ,2122493068
GIOVANNI'S ITALIAN PIZZERIA,10025,Pizza,2126637000
SCHMACKARY'S,10036,American ,2122469866
HANA JAPANESE BISTRO,11224,Japanese,7182668889
The Wicked Wolf,10465,Irish,7188294400
GINGER SUSHI,11209,Japanese,7188338818
GINGER SUSHI,11209,Japanese,7188338818
VILLA ERASAMO,11379,Italian,7188948191
ECUAPOLLOS BA RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7185735276
CHANGLE XIN FAN ZHUANG,10002,Chinese,2122192228
456 RESTAURANT,10013,Chinese,2129640003
SUBWAY,10028,Sandwiches,2127376500
DISHES,10017,American ,2128085511
ECUAPOLLOS BA RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7185735276
TBAAR,10002,Asian,7183007188
SZE'S GARDEN,11385,Chinese,7183869741
LAS DELICIAS DE LA CASA COLOMBIANA,11369,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186722819
LAS DELICIAS DE LA CASA COLOMBIANA,11369,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186722819
LAS DELICIAS DE LA CASA COLOMBIANA,11369,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186722819
LAS DELICIAS DE LA CASA COLOMBIANA,11369,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186722819
EAST BROADWAY PIZZA & FRIED CHICKEN RESTAURANT,11221,Spanish,7185744170
SUBWAY,11375,Sandwiches,7189977786
456 RESTAURANT,10013,Chinese,2129640003
HUDSON DINER,10014,American ,2126279191
JUST SALAD,10013,Salads,3472235353
K-BAP,10019,Korean,9176393814
HENRICA'S RESTAURANT,11422,Caribbean,7185277355
RYAN'S DAUGHTER CAFE,10028,Irish,2126282613
KING WOK,11413,Chinese,7187121899
SCHMACKARY'S,10036,American ,2122469866
THE MEATBALL SHOP,11249,American ,9176408008
EAST BROADWAY PIZZA & FRIED CHICKEN RESTAURANT,11221,Spanish,7185744170
EAST BROADWAY PIZZA & FRIED CHICKEN RESTAURANT,11221,Spanish,7185744170
KENNEDY FRIED CHICKEN,11224,American ,3475876126
Ambrosino's II,10309,Pizza,6466200319
MURALS ON 54/RANDOLPHS'S,10019,American ,2122477000
456 RESTAURANT,10013,Chinese,2129640003
CHOZA TAQUERIA,10016,Mexican,2122130708
"DUNKIN' DONUTS, BASKIN ROBBINS",11417,American ,7188430400
"DUNKIN' DONUTS, BASKIN ROBBINS",11417,American ,7188430400
SALVATION TACO,10016,Mexican,2128655800
THE JAGUAR RESTAURANT,10029,Mexican,2124239069
DUE FRATELLI PIZZA,11221,Pizza,3477709222
DUE FRATELLI PIZZA,11221,Pizza,3477709222
NEW YUN WAH RESTAURANT,11428,Chinese,7187767817
HENRICA'S RESTAURANT,11422,Caribbean,7185277355
SPICE SYMPHONY,10016,Indian,2125457742
KINFOLK STUDIOS,11249,Scandinavian,3477992946
PAUL WEISS RIFKIN WHARTON,10019,American ,2123732423
LAS DELICIAS DE LA CASA COLOMBIANA,11369,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186722819
PAUL WEISS RIFKIN WHARTON,10019,American ,2123732423
BRICKLANE CURRY HOUSE,10022,Indian,2123398353
KENNEDY FRIED CHICKEN,11224,American ,3475876126
DUNKIN' DONUTS,11103,Donuts,7187217888
SUBWAY,11375,Sandwiches,7189977786
VIVA EMPANADAS,11414,Mexican,7183227460
DUNKIN' DONUTS,10025,Donuts,2126665100
DUNKIN' DONUTS,10025,Donuts,2126665100
SAI'S CAFE,11219,Chinese,6463611524
BREAD & COMPANY,10017,American ,2128888808
MIZU SUSHI,11249,Japanese,7187826666
LUPITA'S MEXICAN FOOD,10458,Tex-Mex,7187334870
VILLA PIZZA,10018,Pizza/Italian,2129719242
SOPHIE'S RESTAURANT,10017,Spanish,2129223576
BREAD & COMPANY,10017,American ,2128888808
LUCKY STAR KITCHEN,11102,Chinese,7187772200
PARK AVENUE TAVERN,10016,American ,2128674484
CHICKEN TIKKA MASALA,10016,Indian,2126843500
CHUCK E CHEESE'S,10027,Pizza,2122229772
KINFOLK STUDIOS,11249,Scandinavian,3477992946
INDIAN CLOVE,10304,Indian,7184425100
INDIAN CLOVE,10304,Indian,7184425100
CLARKSON,10014,American ,2126752474
BABY BO'S BURRITOS,10016,Tex-Mex,2127792656
SUBWAY,11375,Sandwiches,7189977786
SUBWAY,11375,Sandwiches,7189977786
SUBWAY,10028,Sandwiches,2127376500
SALVATION TACO,10016,Mexican,2128655800
SUBWAY,11375,Sandwiches,7189977786
WAH SING RESTURANT,11233,Chinese,7183426103
CHIPOTLE MEXICAN GRILL,10036,Tex-Mex,2122473275
CHICKEN TIKKA MASALA,10016,Indian,2126843500
THREE DECKER RESTAURANT,10128,American ,2122899936
EAST BROADWAY PIZZA & FRIED CHICKEN RESTAURANT,11221,Spanish,7185744170
CHICKEN TIKKA MASALA,10016,Indian,2126843500
CHICKEN TIKKA MASALA,10016,Indian,2126843500
SWEET CHICK,11249,American ,3477254793
GRAINE DE PARIS,11217,French,7186223781
"DUNKIN DONUTS, BASKIN ROBBINS",10016,Donuts,2124812355
HARRY CIPRIANI,10022,Italian,2127535566
NINTH STREET ESPRESSO,10011,Café/Coffee/Tea,2122282930
LUPITA'S MEXICAN FOOD,10458,Tex-Mex,7187334870
MILK N' HONEY,10036,Jewish/Kosher,2127644400
STICKY RICE,10002,Thai,2122748208
XI'AN FAMOUS FOODS,10036,Chinese,3474722815
BLACK SEED BAGELS,10280,Bagels/Pretzels,2127860402
COLOMBUS AVE DELI & COFE,10024,Delicatessen,2127219040
SOPHIE'S RESTAURANT,10017,Spanish,2129223576
THREE DECKER RESTAURANT,10128,American ,2122899936
VIVA EMPANADAS,11414,Mexican,7183227460
CHIPOTLE MEXICAN GRILL,10036,Tex-Mex,2122473275
SCHMACKARY'S,10036,American ,2122469866
KING WOK,11413,Chinese,7187121899
ZISLICK,11219,"Ice Cream, Gelato, Yogurt, Ices",3473356815
RICHI RICH PALACE,11418,Indian,9177094663
GRAINE DE PARIS,11217,French,7186223781
NAM CAFE,10013,Asian,2122671777
RICHI RICH PALACE,11418,Indian,9177094663
PEACOCK ALLEY RESTAURANT AND BAR,10022,American ,2128724895
JAMAICA BREEZE RESTAURANT,11413,Caribbean,3478948049
GOLDEN EAGLE II,10462,American ,7188229433
TICK TOCK DINER,10001,American ,2122688444
GOLDEN EAGLE II,10462,American ,7188229433
MILK N' HONEY,10036,Jewish/Kosher,2127644400
FRESH WOK,10128,Chinese,2128287688
GINGER SUSHI,11209,Japanese,7188338818
JAMAICA BREEZE RESTAURANT,11413,Caribbean,3478948049
RYAN'S DAUGHTER CAFE,10028,Irish,2126282613
THE JAGUAR RESTAURANT,10029,Mexican,2124239069
JUST SALAD,10013,Salads,3472235353
TABATA NOODLE RESTAURANT,10018,Asian,2122907681
VIVA EMPANADAS,11414,Mexican,7183227460
BOUNCE,10010,American ,2126758007
ACCRA RESTAURANT,10453,African,7185848500
SCHMACKARY'S,10036,American ,2122469866
NAM CAFE,10013,Asian,2122671777
DOS TOROS,10280,Mexican,2127860392
900 PARK,10462,Italian,7188923830
AYURVEDA CAFE,10025,Indian,2129322400
SKINNYPIZZA,10280,Pizza/Italian,7187786392
YANKEE JZ PIZZA,10472,Pizza,7183284349
NAM CAFE,10013,Asian,2122671777
JUST COMBO,11105,Mediterranean,7186066066
RASHEL CROWN FRIED CHICKEN,11210,Chicken,3474137007
CHANGLE XIN FAN ZHUANG,10002,Chinese,2122192228
DUE FRATELLI PIZZA,11221,Pizza,3477709222
DUE FRATELLI PIZZA,11221,Pizza,3477709222
UNIVERSITY PIZZA,10453,Pizza,7187319364
MADDY'S,11221,Pizza,7186221508
